assay_type,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,query_label,query_standard_type,units_hint,dataset
A,NC(=O)c1cc(C(=O)N2CCc3cc(-c4ccccc4CN4CCCC4)ccc32)n(-c2ccc3onc(N)c3c2)n1,CHEMBL399332,Vdss,L.kg-1,6.2,Vdss,L/Kg,6.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCc4cc(-c5ccccc5CN5CCCC5)ccc43)cc12,CHEMBL399331,Vdss,L.kg-1,20.0,Vdss,L/Kg,20.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)N3CCc4cc(-c5ccccc5S(N)(=O)=O)ccc43)cc12,CHEMBL399956,Vdss,L.kg-1,2.0,Vdss,L/Kg,2.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(-c4nc(-c5ccc(F)cc5)co4)cc3)nc2)C(=O)N1,CHEMBL398468,Vdss,L.kg-1,1.3,Vdss,L/Kg,1.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(C4=CCN(CC(C)C)CC4)n3)cccc2s1,CHEMBL251348,Vdss,L.kg-1,6.38,Vdss,ml/kg,6380.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(NC(C)c4ccccn4)n3)cccc2s1,CHEMBL400571,Vdss,L.kg-1,6.44,Vdss,ml/kg,6440.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)nc(NCC4CCCCN4CC(C)C)n3)cccc2s1,CHEMBL398968,Vdss,L.kg-1,8.29,Vdss,ml/kg,8290.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(S(=O)(=O)c1ccc(-c3ccccn3)s1)CC2,CHEMBL251572,Vdss,L.kg-1,8.8,Vdss,L/Kg,8.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCNC(=O)c1noc(-c2cc(Cl)c(O)cc2O)c1-c1ccc(OC)cc1,CHEMBL252124,Vdss,l,0.432,Vdss,l,0.432,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCNC(=O)c1noc(-c2cc(-c3ccccc3)c(O)cc2O)c1-c1ccc(CN(CC)CC)cc1,CHEMBL401370,Vdss,l,0.736,Vdss,l,0.736,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,CHEMBL252164,Vdss,l,0.478,Vdss,l,0.478,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCNC(=O)c1noc(-c2cc(C(C)(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,CHEMBL399583,Vdss,l,0.809,Vdss,l,0.809,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCNC(=O)c1noc(-c2cc(-c3ccccc3)c(O)cc2O)c1-c1ccc(CN2CCCCC2)cc1,CHEMBL400778,Vdss,l,0.652,Vdss,l,0.652,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)c1ccccc1NC(=O)N1CCN(c2cnc3ccccc3n2)CC1,CHEMBL252306,Vdss,L.kg-1,5.1,Vdss,L/Kg,5.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C,CHEMBL252128,Vdss,L.kg-1,7.6,Vdss,L/Kg,7.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1,CHEMBL252535,Vdss,L.kg-1,1.5,Vdss,L/Kg,1.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C,CHEMBL401164,Vdss,L.kg-1,1.6,Vdss,L/Kg,1.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@H]1CNCCc2ccc(Cl)cc21,CHEMBL360328,Vdss,L.kg-1,18.0,Vdss,L/Kg,18.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cccc(NC(=O)c2ccc(-c3ccc(C#N)cc3)o2)c1,CHEMBL401258,Vdss,L.kg-1,1.9,Vdss,L/Kg,1.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,CHEMBL250699,Vdss,L.kg-1,6.4,Vdss,L/Kg,6.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,CHEMBL251429,Vdss,L.kg-1,38.1,Vdss,ml/kg,38103.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,CHEMBL251429,Vdss,g/Kg,2437.0,Vdss,g/Kg,2437.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(COc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,CHEMBL252893,Vdss,L.kg-1,0.4,Vdss,L/Kg,0.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(COc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,CHEMBL252893,Vdss,L.kg-1,1.6,Vdss,L/Kg,1.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,CHEMBL206335,Vdss,L.kg-1,3.4,Vdss,L/Kg,3.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1ccc(-n2nc(C(N)=O)cc2C(=O)Cc2ccc(-n3ccccc3=O)cc2F)cc1,CHEMBL403042,Vdss,L.kg-1,0.65,Vdss,L/Kg,0.65,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)c3ccc4cc(Cl)ccc4c3)C2=O)c(F)c1,CHEMBL402031,Vdss,L.kg-1,1.1,Vdss,L/Kg,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)nc1,CHEMBL254337,Vdss,L.kg-1,0.7,Vdss,L/Kg,0.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)cc3)C2=O)c(F)c1,CHEMBL402359,Vdss,L.kg-1,0.5,Vdss,L/Kg,0.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(NCc1ccc(NS(=O)(=O)C(F)(F)F)cc1)c1ccc(-c2ccc(Cl)cc2)cc1,CHEMBL252675,Vdss,L.kg-1,0.22,Vdss,L/Kg,0.22,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(N(C[C@H](NC(C)C)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL253032,Vdss,L.kg-1,0.49,Vdss,L/Kg,0.49,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(N(C[C@@H](C(=O)NO)N3CCOCC3)S(C)(=O)=O)cc2)cc1,CHEMBL398265,Vdss,L.kg-1,0.66,Vdss,L/Kg,0.66,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CS(=O)(=O)N(C[C@@H](C(=O)NO)N1CCOCC1)c1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,CHEMBL400641,Vdss,L.kg-1,0.99,Vdss,L/Kg,0.99,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(N(C[C@H](Nc3cccc(F)c3)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL254506,Vdss,L.kg-1,2.89,Vdss,L/Kg,2.89,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(C[n+]2csc(CCO)c2C)c(N)n1.[Cl-],CHEMBL252086,Vdss,L.kg-1,1.978,Vdss,ml/kg,1978.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C/C(=C(\CCO)SCOC(=O)C(C)(C)C)N(C=O)Cc1ccc(C)nc1N,CHEMBL253044,Vdss,L.kg-1,1.832,Vdss,ml/kg,1832.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C/C(=C(\CCO)SS/C(CCO)=C(/C)N(C=O)Cc1ccc(C)nc1N)N(C=O)Cc1ccc(C)nc1N,CHEMBL440237,Vdss,L.kg-1,19.29,Vdss,ml/kg,19289.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(N[C@@H](Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)C(=O)O)c1c(Cl)cccc1Cl,CHEMBL402311,Vdss,L.kg-1,0.754,Vdss,L/Kg,0.754,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(N[C@@H](Cc1ccc(N2CCN(c3ccccc3)CC2)cc1)C(=O)O)c1c(Cl)cncc1Cl,CHEMBL253108,Vdss,L.kg-1,6.23,Vdss,L/Kg,6.23,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CHEMBL481611,Vdss,L.kg-1,1.1,Vdss,L/Kg,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CHEMBL481611,Vdss,L.kg-1,0.6,Vdss,L/Kg,0.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CHEMBL481611,Vdss,L.kg-1,1.6,Vdss,L/Kg,1.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,CHEMBL401471,Vdss,L.kg-1,0.3,Vdss,L/Kg,0.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,CHEMBL251994,Vdss,L.kg-1,1.4,Vdss,L/Kg,1.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cn2c(C(F)(F)F)nc3ccccc32)cc1,CHEMBL253275,Vdss,L.kg-1,1.5,Vdss,L/Kg,1.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(N[C@@H]1CCOC[C@@H]1C(=O)NO)c1ccc(Cn2c(C(F)(F)F)nc3ccccc32)cc1,CHEMBL253275,Vdss,L.kg-1,1.0,Vdss,L/Kg,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(c2ccc(NC(=O)c3ccc(C#N)o3)c(N3CCCCC3)c2)CC1,CHEMBL398509,Vdss,L.kg-1,7.97,Vdss,ml/kg,7970.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC1CCN(c2cc(N3CCN(C)CC3)ccc2NC(=O)c2ccc(C#N)o2)CC1,CHEMBL252436,Vdss,L.kg-1,11.37,Vdss,ml/kg,11370.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC1CCN(c2cc(N3CCN(C)CC3)ccc2NC(=O)c2cc(C#N)c[nH]2)CC1,CHEMBL254702,Vdss,L.kg-1,5.635,Vdss,ml/kg,5635.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,CHEMBL402011,Vdss,L.kg-1,2.1,Vdss,L/Kg,2.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,CHEMBL402011,Vdss,L.kg-1,2.3,Vdss,L/Kg,2.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,CHEMBL257411,Vdss,L.kg-1,2.0,Vdss,L/Kg,2.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1,CHEMBL257411,Vdss,L.kg-1,3.1,Vdss,L/Kg,3.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC[C@@H](C)Nc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1,CHEMBL258202,Vdss,L.kg-1,1.8,Vdss,L/Kg,1.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)c1,CHEMBL403195,Vdss,L.kg-1,15.0,Vdss,L/Kg,15.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(c1cccn(O)c1=O)S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,CHEMBL257088,Vdss,L.kg-1,1.75,Vdss,L/Kg,1.75,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cccc(C[C@H](NC(=O)c2cccc(N)c2Cl)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NCc2c(C)cccc2C)c1,CHEMBL256934,Vdss,L.kg-1,1.3,Vdss,L/Kg,1.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,CHEMBL1163,Vdss,L.kg-1,2.0,Vdss,L/Kg,2.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,CHEMBL300891,Vdss,L.kg-1,1.6,Vdss,L/Kg,1.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cccc(C[C@H](NC(=O)c2cccc(N)c2Cl)[C@H](O)C(=O)N2CCC(C)(C)[C@H]2C(=O)NCc2c(C)cccc2C)c1,CHEMBL272796,Vdss,L.kg-1,1.9,Vdss,L/Kg,1.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,CHEMBL273158,Vdss,L.kg-1,2.0,Vdss,L/Kg,2.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC1NC(N)=Nc2cccc(Cl)c21,CHEMBL270177,Vdss,L.kg-1,9.0,Vdss,L/Kg,9.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC1NC(NCC(F)F)=Nc2cccc(Cl)c21,CHEMBL404511,Vdss,L.kg-1,3.6,Vdss,L/Kg,3.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1,CHEMBL257741,Vdss,L.kg-1,0.7,Vdss,L/Kg,0.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)CCc3ccc(Cl)s3)C2=O)c(F)c1,CHEMBL404346,Vdss,L.kg-1,1.1,Vdss,L/Kg,1.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,CHEMBL271671,Vdss,L.kg-1,0.6,Vdss,L/Kg,0.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,CHEMBL402644,Vdss,L.kg-1,13.0,Vdss,L/Kg,13.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COC(=O)c1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c1,CHEMBL256671,Vdss,L.kg-1,1.2,Vdss,L/Kg,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1nc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)no1,CHEMBL402831,Vdss,L.kg-1,0.52,Vdss,L/Kg,0.52,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](NC(=O)[C@@](C)(O)C(F)(F)F)c1ncc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1Cl,CHEMBL271283,Vdss,L.kg-1,0.86,Vdss,L/Kg,0.86,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](NC(=O)[C@@](C)(O)C(F)(F)F)c1ncc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1F,CHEMBL258324,Vdss,L.kg-1,0.54,Vdss,L/Kg,0.54,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1noc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)n1,CHEMBL258326,Vdss,L.kg-1,1.3,Vdss,L/Kg,1.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1noc(-c2c(Cl)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)n1,CHEMBL257729,Vdss,L.kg-1,1.0,Vdss,L/Kg,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C#CCN1C[C@H](C(=O)NO)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,CHEMBL271235,Vdss,L.kg-1,1.7,Vdss,L/Kg,1.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(COc2ccc(C(=O)N[C@@H]3COC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,CHEMBL256621,Vdss,L.kg-1,0.8,Vdss,L/Kg,0.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,CHEMBL428777,Vdss,L.kg-1,0.5,Vdss,L/Kg,0.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C,CHEMBL428777,Vdss,L.kg-1,1.0,Vdss,L/Kg,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,CHEMBL257478,Vdss,L.kg-1,0.9,Vdss,L/Kg,0.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1,CHEMBL257478,Vdss,L.kg-1,1.0,Vdss,L/Kg,1.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,CHEMBL256362,Vdss,L.kg-1,0.9,Vdss,L/Kg,0.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,CHEMBL256362,Vdss,L.kg-1,1.8,Vdss,L/Kg,1.8,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1cc(N2CCC(N(C)C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)ccn1,CHEMBL261646,Vdss,L.kg-1,3.285,Vdss,L/Kg,3.285,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL252422,Vdss,L.kg-1,1.4,Vdss,L/Kg,1.4,volume_distribution,VDss,(L/kg|L),ChEMBL
A,Cc1ccc(Oc2ccc(N(CC(C)(O)C(=O)NO)S(C)(=O)=O)cc2)cc1,CHEMBL401821,Vdss,L.kg-1,1.3,Vdss,L/Kg,1.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,CHEMBL258282,Vdss,L.kg-1,4.5,Vdss,L/Kg,4.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,CHEMBL258282,Vdss,L.kg-1,9.0,Vdss,L/Kg,9.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,CHEMBL235842,Vdss,L.kg-1,6.9,Vdss,L/Kg,6.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)C(=O)C(=O)N(C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,CHEMBL410850,Vdss,L.kg-1,3.0,Vdss,L/Kg,3.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)C(=O)C(=O)N(C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,CHEMBL410850,Vdss,L.kg-1,1.2,Vdss,L/Kg,1.2,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)C(=O)C(=O)N(C)[C@H]1CCCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,CHEMBL408962,Vdss,L.kg-1,0.7,Vdss,L/Kg,0.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)C(=O)C(=O)N(C)[C@H]1CCCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,CHEMBL408962,Vdss,L.kg-1,0.9,Vdss,L/Kg,0.9,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CN(C)C(=O)C(=O)N(C)[C@H]1CCCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,CHEMBL408962,Vdss,L.kg-1,0.7,Vdss,L/Kg,0.7,volume_distribution,VDss,(L/kg|L),ChEMBL
A,N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CCC(=O)NCCN(CC(N)=O)C(=O)[C@H](Cc2c[nH]c3ccccc23)NC1=O,CHEMBL408398,Vdss,L.kg-1,2.1,Vdss,L/Kg,2.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CO[C@@H]1CN(C[C@@H]2Cc3ccc(NC(=O)C(C)C)cc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21,CHEMBL258260,Vdss,L.kg-1,14.0,Vdss,L/Kg,14.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CO[C@@H]1CN(C[C@H]2Cc3ccc(C#N)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)ccc21,CHEMBL257280,Vdss,L.kg-1,3.6,Vdss,L/Kg,3.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,CHEMBL270515,Vdss,L.kg-1,18.1,Vdss,L/Kg,18.1,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O,CHEMBL270515,Vdss,L.kg-1,10.3,Vdss,L/Kg,10.3,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,CHEMBL325041,Vdss,L.kg-1,102.0,Vdss,L/Kg,102.0,volume_distribution,VDss,(L/kg|L),ChEMBL
A,O=C(O)c1ccc(Cn2cnc3ccc(C#CCc4ccccc4)cc3c2=O)cc1,CHEMBL273054,Vdss,L.kg-1,0.6,Vdss,L/Kg,0.6,volume_distribution,VDss,(L/kg|L),ChEMBL
A,COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cc2F)c1,CHEMBL272261,Vdss,L.kg-1,0.5,Vdss,L/Kg,0.5,volume_distribution,VDss,(L/kg|L),ChEMBL
A,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCNS(C)(=O)=O)c(=O)nc1SCc1ccc(F)cc1,CHEMBL10352,Permeability,cm hr-1,0.005,Permeability,cm hr-1,0.005,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(C)c(=O)nc1SCc1ccc(F)cc1,CHEMBL10532,Permeability,cm hr-1,0.08,Permeability,cm hr-1,0.08,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCCc1cn(CC(=O)N(CCN(CC)CC)Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c(SCc2ccc(F)cc2)nc1=O,CHEMBL274551,Permeability,cm hr-1,0.13,Permeability,cm hr-1,0.13,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CCNC(C)=O)c(=O)nc1SCc1ccc(F)cc1,CHEMBL10659,Permeability,cm hr-1,0.003,Permeability,cm hr-1,0.003,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Br)c(=O)nc1SCc1ccc(F)cc1,CHEMBL10271,Permeability,cm hr-1,0.09,Permeability,cm hr-1,0.09,caco2_permeability,Permeability,(cm/s),ChEMBL
A,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(Cl)c(=O)nc1SCc1ccc(F)cc1,CHEMBL10769,Permeability,cm hr-1,0.11,Permeability,cm hr-1,0.11,caco2_permeability,Permeability,(cm/s),ChEMBL
