canonical_smiles,fu,vd,clearance,source,split_original,chembl_id,priority
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-c3nccs3)nc2c1,,,38.0,ChEMBL,,CHEMBL507228,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)cc(-n3ccc(C(C)C)n3)nc2c1C,,4.6,23.835,ChEMBL,,CHEMBL499299,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1,,,32.0,ChEMBL,,CHEMBL1171132,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1,,,88.0,ChEMBL,,CHEMBL1171130,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,,,11.335,ChEMBL,,CHEMBL1171133,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3nc(C(C)C)cs3)nc2c1,,,76.0,ChEMBL,,CHEMBL1171131,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,,1.6,15.67,ChEMBL,,CHEMBL500009,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N4C3)cc(-c3ccccc3)nc2c1,,,13.0,ChEMBL,,CHEMBL295844,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)O)C[C@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,,1.0,,ChEMBL,,CHEMBL297884,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6ccccc6)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,,,6.0,ChEMBL,,CHEMBL1779118,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6ccccc6Cl)C[C@H]5/C=C/CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,,,9.333,ChEMBL,,CHEMBL1779119,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6ccccc6Cl)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,,,3.167,ChEMBL,,CHEMBL1779120,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6ccccc6OC)C[C@H]5/C=C/CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,,,17.33,ChEMBL,,CHEMBL1779121,1
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6ccccc6OC)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,,,5.333,ChEMBL,,CHEMBL1779122,1
COc1ccc2c(O[C@H]3CCN4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)[C@@H]4C3)cc(-c3nc(C(F)(F)F)cs3)nc2c1C,,3.95,8.0,ChEMBL,,CHEMBL3634394,1
COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1C,,,12.6,ChEMBL,,CHEMBL3633735,1
COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl,,,18.5,ChEMBL,,CHEMBL3633899,1
COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5(C)CC5)NC(=O)N4C3)cc(-c3nc(C(F)(F)F)cs3)nc2c1C,,,18.585,ChEMBL,,CHEMBL3633902,1
COc1ccc2c(O[C@H]3C[C@H]4C(=O)N(C)CCCC/C=C/[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)N4C3)cc(-c3csc(C(F)(F)F)n3)nc2c1C,,,27.1,ChEMBL,,CHEMBL3634158,1
COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,,,6.0,ChEMBL,,CHEMBL1171134,1
COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3cccc(F)c3)nc2c1C,,,10.0,ChEMBL,,CHEMBL1171135,1
COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,0.0110999999999999,1.0499999999999998,23.44,KEC+merged,train,,3
COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1.O=S(=O)(O)O,0.018,1.25,4.1,ChEMBL,,CHEMBL2023803,1
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,,0.655,8.0,ChEMBL,,CHEMBL460472,1
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C[C@@H](C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,,,50.0,ChEMBL,,CHEMBL518174,1
COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(C[C@H](C)O)n(-c5ccccc5)c4=O)cc3F)ccnc2c1,,,50.0,ChEMBL,,CHEMBL460468,1
COc1ccc2c([C@H]3CCc4ccc(Cl)cc43)nccc2c1OC,0.028,,,ChEMBL,,CHEMBL3601563,1
COc1ccc2c(c1)-c1occ(C)c1C(=O)C2=O,,,175.0,ChEMBL,,CHEMBL4848324,1
COc1ccc2c(c1)/C(=N\OCCN1CCCC1)c1c-2c(O)nc2ccccc12,,18.9,193.0,ChEMBL,,CHEMBL1243229,1
COc1ccc2c(c1)C(=Cc1ccc3c(-c4ccc(N5CCN(C)CC5)nc4)n[nH]c3c1)C(=O)N2,,,178.33,ChEMBL,,CHEMBL4434704,1
COc1ccc2c(c1)C(=O)C(=O)N2CC1COc2ccccc2O1,0.0065999999999999,,,KEC,train,,3
COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,2.4999999999999998e-05,0.16,2.23,ChEMBL,,CHEMBL383634,1
COc1ccc2c(c1)C(=O)N(C[C@@]1(C#Cc3cccnc3)NC(=O)NC1=O)C2,,,316.67,ChEMBL,,CHEMBL1287851,1
COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4cnccc4o3)NC(=O)NC1=O)C2,,,7.0,ChEMBL,,CHEMBL4092752,1
COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4ncccc4o3)NC(=O)NC1=O)C2,,,11.0,ChEMBL,,CHEMBL4065068,1
COc1ccc2c(c1)C(=O)N(C[C@@]1(c3ccc(-c4cccnc4)cc3)NC(=O)NC1=O)C2,,0.3,103.33,ChEMBL,,CHEMBL1222867,1
COc1ccc2c(c1)C(=O)N(C[C@@]1(c3ccc(-c4ccnc(C)c4)cc3)NC(=O)NC1=O)C2,,0.3,91.67,ChEMBL,,CHEMBL1223075,1
COc1ccc2c(c1)C(=O)N(C[C@@]1(c3ccc(-c4cnn(C)c4)cc3)NC(=O)NC1=O)C2,,0.3,55.0,ChEMBL,,CHEMBL1223007,1
COc1ccc2c(c1)C(=O)N(Cc1ccccc1-c1ccccc1)C2C(=O)NC(C)(C)C,,,100.0,ChEMBL,,CHEMBL3785555,1
COc1ccc2c(c1)C(=O)O[C@]21CC[C@H](C(=O)N(C)CCN2CCCCC2)CC1,,7.2,54.0,ChEMBL,,CHEMBL513893,1
COc1ccc2c(c1)C(C)(C)c1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,118.0,ChEMBL,,CHEMBL4799437,1
COc1ccc2c(c1)C(CC1CCOCC1)(c1ccc(Cl)cc1)n1ccnc1-2,0.016,,,ChEMBL,,CHEMBL1801358,1
COc1ccc2c(c1)C(CCC(=O)N1[C@H](C)CC[C@@H]1C)(c1ccc(Cl)cc1)n1ccnc1-2,0.007,,,ChEMBL,,CHEMBL1801360,1
COc1ccc2c(c1)C(NC(=O)C[C@@H]1C(=O)NC=CN1S(=O)(=O)c1ccc(C)cc1)CCC2,,,357.0,ChEMBL,,CHEMBL1939764,1
COc1ccc2c(c1)C(NCCOc1cc(F)ccc1F)CCS2(=O)=O.Cl,,,53.0,ChEMBL,,CHEMBL4213029,1
COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H](CC(N)=O)c1onc(C)c1-2,,,30.5,ChEMBL,,CHEMBL5278351,1
COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H]([C@@H](C)C(=O)NCCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,,,29.95,ChEMBL,,CHEMBL5087849,1
COc1ccc2c(c1)C(c1ccc(Cl)cc1)=N[C@@H]([C@@H](C)C(=O)NCCOCCOCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,,,26.9,ChEMBL,,CHEMBL5082294,1
COc1ccc2c(c1)C1(CCNCC1)C(=O)N2Cc1cc2cnc(C#N)nc2n1CC(C)(C)C,,73.6,181.67,ChEMBL,,CHEMBL452826,1
COc1ccc2c(c1)C1(CCOCC1)c1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,56.0,ChEMBL,,CHEMBL4783459,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)(C)C)cc21,,,13.5,ChEMBL,,CHEMBL3759600,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,,,9.7,ChEMBL,,CHEMBL3759496,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21,,,26.9,ChEMBL,,CHEMBL3759968,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CCC3)cc21,,,5.2,ChEMBL,,CHEMBL3759330,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CCCC3)cc21,,,7.7,ChEMBL,,CHEMBL3758624,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)CC(C)(C)C)cc21,,,4.1,ChEMBL,,CHEMBL3760084,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)CC(C)C)cc21,,,9.2,ChEMBL,,CHEMBL3758935,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)CC3CC3)cc21,,,19.6,ChEMBL,,CHEMBL3759265,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)CC3CCC3)cc21,,,13.3,ChEMBL,,CHEMBL3759358,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,13.9,ChEMBL,,CHEMBL3126839,1
COc1ccc2c(c1)C1CC1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(C)(=O)=O)cc21,,,54.4,ChEMBL,,CHEMBL3759895,1
COc1ccc2c(c1)C1CC1(C(=O)N1CC(C)(O)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,14.0,ChEMBL,,CHEMBL3126853,1
COc1ccc2c(c1)C1CC1(C(=O)N1CC(O)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,96.0,ChEMBL,,CHEMBL3126852,1
COc1ccc2c(c1)C1CC1(C(=O)N1CC3CCC(C1)N3C)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,38.0,ChEMBL,,CHEMBL3126840,1
COc1ccc2c(c1)C1CC1(C(=O)N1C[C@@H](C)N(C(C)=O)[C@@H](C)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,37.0,ChEMBL,,CHEMBL3126861,1
COc1ccc2c(c1)C1CC1(C(=O)N1C[C@@H](C)N(C)[C@@H](C)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,29.0,ChEMBL,,CHEMBL3126860,1
COc1ccc2c(c1)C1C[C@]13Cn1c-2c(C2CCCCC2)c2ccc(cc21)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C3=O,,,86.67,ChEMBL,,CHEMBL2043040,1
COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCCCCNC1=O,,,70.0,ChEMBL,,CHEMBL2043030,1
COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCCCN(C)C1=O,,,40.0,ChEMBL,,CHEMBL2043027,1
COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCN2CCN(CC2)C1=O,,,156.67,ChEMBL,,CHEMBL2043038,1
COc1ccc2c(c1)C=C1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,0.003,0.32,31.165,ChEMBL,,CHEMBL2043025,1
COc1ccc2c(c1)CC(C(=O)Nc1cc(F)c(-c3cn[nH]c3)c(F)c1)CO2,,0.7,28.0,ChEMBL,,CHEMBL4799316,1
COc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)CO2,,1.7,23.0,ChEMBL,,CHEMBL482336,1
COc1ccc2c(c1)CC(OC)C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,,,51.55,ChEMBL,,CHEMBL5084094,1
COc1ccc2c(c1)CC(c1nc3c(F)cc(-c4ccnc(N)n4)cc3[nH]1)CO2,,0.63,12.0,ChEMBL,,CHEMBL452598,1
COc1ccc2c(c1)CC(c1nc3c(OC)cc(-c4cn[nH]c4)cc3c(=O)[nH]1)CO2,,0.1,0.25,ChEMBL,,CHEMBL1684221,1
COc1ccc2c(c1)CC(c1nc3c(OCCN(C)C)cc(-c4cn[nH]c4)cc3c(=O)[nH]1)CO2,,1.3,16.0,ChEMBL,,CHEMBL1684224,1
COc1ccc2c(c1)CC(c1nc3ccc(-c4ccnc(N)n4)cc3[nH]1)CO2,,0.895,17.0,ChEMBL,,CHEMBL454638,1
COc1ccc2c(c1)CC(c1nc3ccc(-c4ccnc(N)n4)cc3o1)CO2,,1.6,8.4,ChEMBL,,CHEMBL461338,1
COc1ccc2c(c1)CC(c1nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]1)CO2,,0.27,1.4,ChEMBL,,CHEMBL1684200,1
COc1ccc2c(c1)CCC1(CCN(CCc3ccc(F)cc3F)CC1)O2,,4.9,,ChEMBL,,CHEMBL146233,1
COc1ccc2c(c1)CCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,,,410.0,ChEMBL,,CHEMBL5084879,1
COc1ccc2c(c1)CCCC2NC(=O)C[C@@H]1C(=O)NC=CN1S(=O)(=O)c1ccc(C)cc1,,,163.0,ChEMBL,,CHEMBL1939765,1
COc1ccc2c(c1)CCCC2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,,,336.0,ChEMBL,,CHEMBL5088222,1
COc1ccc2c(c1)CCN(C(=O)C1CCN(c3c(C#N)cnc4ccc(F)cc34)CC1)C2,0.011,,272.0,ChEMBL,,CHEMBL4084404,1
COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)[C@@H]2C(C)C,,,101.1,ChEMBL,,CHEMBL3593759,1
COc1ccc2c(c1)CCN(C(=O)CNCC1(O)CCCCC1)[C@H]2C(C)C,,,187.8,ChEMBL,,CHEMBL3593760,1
COc1ccc2c(c1)CCN(c1ncnc3[nH]ccc13)[C@H]2C(C)C,,,190.5,ChEMBL,,CHEMBL5441967,1
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(Cc5ccccc5)c34)OC21,,,59.78,ChEMBL,,CHEMBL104804,1
COc1ccc2c(c1)CCN2c1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,,,167.8,ChEMBL,,CHEMBL5572444,1
COc1ccc2c(c1)CCc1c-2c2c(c3c4ccccc4n(CCO)c13)CNC2=O,,0.9,19.0,ChEMBL,,CHEMBL460989,1
COc1ccc2c(c1)CCn1c-2cc(OCC2CCCCO2)nc1=O,,,244.165,ChEMBL,,CHEMBL3716185,1
COc1ccc2c(c1)CCn1c-2cc(OCC2CCCO2)nc1=O,,,340.0,ChEMBL,,CHEMBL3717000,1
COc1ccc2c(c1)CCn1c-2cc(OCC2COCCO2)nc1=O,,,23.33,ChEMBL,,CHEMBL3718436,1
COc1ccc2c(c1)CCn1c-2cc(OCC2COc3ccccc3O2)nc1=O,,,375.0,ChEMBL,,CHEMBL3714917,1
COc1ccc2c(c1)CCn1c-2cc(OCC2COc3cccnc3O2)nc1=O,,,38.335,ChEMBL,,CHEMBL4748375,1
COc1ccc2c(c1)CCn1c-2cc(OCC2COc3ncccc3O2)nc1=O,,,151.67,ChEMBL,,CHEMBL4755764,1
COc1ccc2c(c1)CCn1c-2cc(OCCOc2ccccc2)nc1=O,,,322.5,ChEMBL,,CHEMBL4757870,1
COc1ccc2c(c1)CCn1c-2cc(OCc2ncccc2F)nc1=O,,,486.67,ChEMBL,,CHEMBL4757413,1
COc1ccc2c(c1)CN(C)CCn1c-2c(C2CCCCC2)c2ccc(C(=O)O)cc21,,,11.5,ChEMBL,,CHEMBL521089,1
COc1ccc2c(c1)COCc1nnc(C3CCN(c4ccccn4)CC3)n1-2,,,8.0,ChEMBL,,CHEMBL1837030,1
COc1ccc2c(c1)C[C@@H](C)N(CC(C)C)[C@@H]2c1ccc(/C=C/C(=O)O)cc1,0.027000000000000003,,,ChEMBL,,CHEMBL3774652,1
COc1ccc2c(c1)C[C@@H](c1nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]1)CO2,,0.49,4.7,ChEMBL,,CHEMBL1684202,1
COc1ccc2c(c1)C[C@@H]1Cn3c-2c(C2CCCCC2)c2ccc(cc23)C(=O)NS(=O)(=O)N(C)CCOCCN(C)C1=O,,,53.33,ChEMBL,,CHEMBL2043042,1
COc1ccc2c(c1)C[C@H](C(=O)Nc1cc(F)c(-c3cn[nH]c3)cc1OCCN(C)C)NC2,,0.49,4.6,ChEMBL,,CHEMBL1215454,1
COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCC1CCN(C)CC1)NC2,,9.5,41.0,ChEMBL,,CHEMBL1215304,1
COc1ccc2c(c1)C[C@H](C(=O)Nc1ccc(-c3cn[nH]c3)cc1OCCN(C)C)NC2,,7.2,17.0,ChEMBL,,CHEMBL1215171,1
COc1ccc2c(c1)C[C@H](c1nc3ccc(-c4cn[nH]c4)cc3c(=O)[nH]1)CO2,,0.14,0.66,ChEMBL,,CHEMBL1684201,1
COc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,33.0,ChEMBL,,CHEMBL4792737,1
COc1ccc2c(c1)N(CC(C)C[NH+](C)C)c1ccccc1S2,,12.0,,KEC,train,,3
COc1ccc2c(c1)N(CCCCCN1CCC3(CCN(C)CC3)CC1)c1ncccc1S2,,,51.9,ChEMBL,,CHEMBL5592860,1
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,0.1761,,,KEC,train,,3
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CS2,0.0948,,,KEC,train,,3
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,0.0418,,,KEC,train,,3
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0.1118,,,KEC,train,,3
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,0.2575,,,KEC,train,,3
COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,0.034,12.0,9.9,ChEMBL,,CHEMBL1764,1
COc1ccc2c(c1)N(Cc1ccccc1)C[C@@H](C)N(C(=O)Nc1cccnc1)[C@H]2C,,,649.0,ChEMBL,,CHEMBL3947185,1
COc1ccc2c(c1)N1C(=O)CCC1(C(=O)Nc1cccc(Cl)c1)N(C)C2=O,,,107.0,ChEMBL,,CHEMBL5407464,1
COc1ccc2c(c1)N1C(=O)CCC1(C(=O)Nc1cncc(Cl)c1)N(C)C2=O,,,31.0,ChEMBL,,CHEMBL5584047,1
COc1ccc2c(c1)N1C(=O)CCC1(C(=O)Nc1cncc(Cl)c1)N(CC(F)(F)F)C2=O,,,41.0,ChEMBL,,CHEMBL5592811,1
COc1ccc2c(c1)NC(=O)/C2=C1\Nc2ccccc2\C1=N/OCCCNC(=O)CCn1cc(COc2ccc(N(C(=O)CCl)C(C(=O)NCCc3ccccc3)c3cccs3)cc2Cl)nn1,,,18.775,ChEMBL,,CHEMBL5570241,1
COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2cccnc12,,,76.4,ChEMBL,,CHEMBL4520878,1
COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2,,,6.5,ChEMBL,,CHEMBL3322777,1
COc1ccc2c(c1)O[C@@H](c1ccc(C(=O)O)cc1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,,,50.0,ChEMBL,,CHEMBL4066196,1
COc1ccc2c(c1)O[C@@H](c1cccc(C(=O)O)c1)C[C@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1,,,283.33,ChEMBL,,CHEMBL4085871,1
COc1ccc2c(c1)Oc1cc(OC)ccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,,,22.1,ChEMBL,,CHEMBL5079321,1
COc1ccc2c(c1)Oc1cnccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,,,20.200000000000003,ChEMBL,,CHEMBL5094384,1
COc1ccc2c(c1)S(=O)(=O)CCC2NCCOc1cc(F)ccc1F.Cl,,,71.0,ChEMBL,,CHEMBL4214419,1
COc1ccc2c(c1)Sc1cc(OC)ccc1C2NC(=O)c1ccc(C(F)(F)F)[nH]c1=O,,,11.5,ChEMBL,,CHEMBL5077834,1
COc1ccc2c(c1)Sc1ccccc1C2NC(=O)c1ccc(C(F)F)[nH]c1=O,,,40.15,ChEMBL,,CHEMBL5079276,1
COc1ccc2c(c1)[C@@H](N)C1(CCN(c3cnc4nc(Sc5ccnc(N)c5Cl)ccc4n3)CC1)C2,,,16.0,ChEMBL,,CHEMBL5435347,1
COc1ccc2c(c1)[C@@H](NC(=O)c1ccc(-n3cnc(C)c3)c(OC)c1)CO2,,,16.9,ChEMBL,,CHEMBL2018353,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,9.0,ChEMBL,,CHEMBL3126834,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,,,7.3,ChEMBL,,CHEMBL3758288,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CCC3)cc21,,,13.4,ChEMBL,,CHEMBL3759768,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)CC(C)C)cc21,,,11.8,ChEMBL,,CHEMBL3760108,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1CC34CCC3(CN(C)C4)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,,,24.0,ChEMBL,,CHEMBL3233311,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1CC34CCCC3(CN(C)C4)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,,,31.0,ChEMBL,,CHEMBL3233586,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1CC34CN(C)CC3(CN(C)C4)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C(C)C)cc21,,,25.0,ChEMBL,,CHEMBL3233296,1
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1CC34COCC3(CN(C(C)=O)C4)C1)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21,,,19.0,ChEMBL,,CHEMBL3233300,1
